,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
422,,7654124,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1909046,,,"{'bei': '13.00', 'le': '0.28', 'lle': '-0.84', 'sei': '18.35'}",CHEMBL808,ECONAZOLE,CHEMBL808,4.96,False,http://www.openphacts.org/units/Nanomolar,1539724,=,15,True,=,,IC50,nM,,10899.0,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,uM,UO_0000065,,10.899
423,,7654125,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1909046,,,"{'bei': '13.87', 'le': '0.30', 'lle': '-0.50', 'sei': '19.58'}",CHEMBL808,ECONAZOLE,CHEMBL808,5.30,False,http://www.openphacts.org/units/Nanomolar,1539724,=,15,True,=,,Ki,nM,,5060.0,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,uM,UO_0000065,,5.06
424,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654821,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(/C=C/C(=O)O)ccc1O,,,CHEMBL1909046,,,,CHEMBL32749,FERULATE,CHEMBL32749,,False,,1539764,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
425,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654822,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cc(/C=C/C(=O)O)ccc1O,,,CHEMBL1909046,,,,CHEMBL32749,FERULATE,CHEMBL32749,,False,,1539764,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
426,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654964,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1568,FLUDARABINE,CHEMBL1568,,False,,1539772,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
427,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654965,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1568,FLUDARABINE,CHEMBL1568,,False,,1539772,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
428,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7655058,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,,CHEMBL1909046,,,,CHEMBL177756,FLUORESCEIN,CHEMBL177756,,False,,1539780,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
429,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7655059,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,,CHEMBL1909046,,,,CHEMBL177756,FLUORESCEIN,CHEMBL177756,,False,,1539780,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
430,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7655940,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,CHEMBL1909046,,,,CHEMBL496,HEXACHLOROPHENE,CHEMBL496,,False,,1539829,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
431,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7655941,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,CHEMBL1909046,,,,CHEMBL496,HEXACHLOROPHENE,CHEMBL496,,False,,1539829,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
432,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656069,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1062,HYDROXYPROGESTERONE,CHEMBL1062,,False,,1539837,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
433,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656070,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1062,HYDROXYPROGESTERONE,CHEMBL1062,,False,,1539837,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
434,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656501,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,CHEMBL1909046,,,,CHEMBL417,EPIRUBICIN,CHEMBL417,,False,,1539733,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
435,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656502,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,CHEMBL1909046,,,,CHEMBL417,EPIRUBICIN,CHEMBL417,,False,,1539733,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
436,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656579,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL193482,ESTRIOL,CHEMBL193482,,False,,1539741,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
437,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656580,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL193482,ESTRIOL,CHEMBL193482,,False,,1539741,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
438,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656693,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,OCCO,,,CHEMBL1909046,,,,CHEMBL457299,MACROGOL,CHEMBL457299,,False,,1539749,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
439,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656694,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,OCCO,,,CHEMBL1909046,,,,CHEMBL457299,MACROGOL,CHEMBL457299,,False,,1539749,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
440,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656826,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,CHEMBL1909046,,,,CHEMBL880,FAMCICLOVIR,CHEMBL880,,False,,1539757,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
441,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7656827,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,CHEMBL1909046,,,,CHEMBL880,FAMCICLOVIR,CHEMBL880,,False,,1539757,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
442,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657380,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)P(=O)(O)O,,,CHEMBL1909046,,,,CHEMBL666,FOSCARNET,CHEMBL666,,False,,1539789,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
443,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657381,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)P(=O)(O)O,,,CHEMBL1909046,,,,CHEMBL666,FOSCARNET,CHEMBL666,,False,,1539789,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
444,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657524,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,,,CHEMBL1909046,,,,CHEMBL182,GANCICLOVIR,CHEMBL182,,False,,1539797,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
445,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657525,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,,,CHEMBL1909046,,,,CHEMBL182,GANCICLOVIR,CHEMBL182,,False,,1539797,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
446,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657620,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)=CCC/C(C)=C/CO,,,CHEMBL1909046,,,,CHEMBL25719,GERANIOL,CHEMBL25719,,False,,1539805,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
447,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657621,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)=CCC/C(C)=C/CO,,,CHEMBL1909046,,,,CHEMBL25719,GERANIOL,CHEMBL25719,,False,,1539805,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
448,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657763,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL1909046,,,,CHEMBL441687,GLYCYRRHIZIN,CHEMBL441687,,False,,1539813,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
449,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657764,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL1909046,,,,CHEMBL441687,GLYCYRRHIZIN,CHEMBL441687,,False,,1539813,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
450,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657886,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,N=C(N)N/N=C/c1c(Cl)cccc1Cl,,,CHEMBL1909046,,,,CHEMBL420,GUANABENZ,CHEMBL420,,False,,1539821,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
451,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7657887,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,N=C(N)N/N=C/c1c(Cl)cccc1Cl,,,CHEMBL1909046,,,,CHEMBL420,GUANABENZ,CHEMBL420,,False,,1539821,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
452,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7658361,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1=NN(c2ccccc2)C(=O)C1,,,CHEMBL1909046,,,,CHEMBL290916,EDARAVONE,CHEMBL290916,,False,,1539725,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
453,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7658362,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC1=NN(c2ccccc2)C(=O)C1,,,CHEMBL1909046,,,,CHEMBL290916,EDARAVONE,CHEMBL290916,,False,,1539725,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
454,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659071,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1909046,,,,CHEMBL914,FEXOFENADINE,CHEMBL914,,False,,1539765,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
455,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659072,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1909046,,,,CHEMBL914,FEXOFENADINE,CHEMBL914,,False,,1539765,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
456,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659212,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1201010,FLUDROCORTISONE ACETATE,CHEMBL1201010,,False,,1539773,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
457,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659213,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1201010,FLUDROCORTISONE ACETATE,CHEMBL1201010,,False,,1539773,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
458,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659305,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1200600,FLUOROMETHOLONE,CHEMBL1200600,,False,,1539781,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
459,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7659306,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1200600,FLUOROMETHOLONE,CHEMBL1200600,,False,,1539781,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
460,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660173,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Br.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,,,CHEMBL1909046,,,,CHEMBL1319362,HOMATROPINE HYDROBROMIDE,CHEMBL1618018,,False,,1539830,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
461,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660174,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Br.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,,,CHEMBL1909046,,,,CHEMBL1319362,HOMATROPINE HYDROBROMIDE,CHEMBL1618018,,False,,1539830,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
462,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660306,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,NC(=O)NO,,,CHEMBL1909046,,,,CHEMBL467,HYDROXYUREA,CHEMBL467,,False,,1539838,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
463,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660307,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,NC(=O)NO,,,CHEMBL1909046,,,,CHEMBL467,HYDROXYUREA,CHEMBL467,,False,,1539838,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
464,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660355,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1130,DOXIFLURIDINE,CHEMBL1130,,False,,1539717,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
465,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7660356,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1130,DOXIFLURIDINE,CHEMBL1130,,False,,1539717,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
